State,College,Major,Students
florida,florida-international-university,Humanities,1522
florida,florida-international-university,Psychology,1402
florida,florida-international-university,Biology,755
florida,florida-international-university,Communication,690
florida,florida-international-university,Management,634
florida,florida-international-university,Business,564
florida,florida-international-university,Marketing,543
florida,florida-international-university,Business,529
florida,florida-international-university,Criminal Justice,495
florida,florida-international-university,Business,416
florida,embry-riddle-aeronautical-university---daytona-beach,Aerospace Engineering,451
florida,embry-riddle-aeronautical-university---daytona-beach,Aerospace Engineering,224
florida,embry-riddle-aeronautical-university---daytona-beach,Mechanical Engineering,84
florida,embry-riddle-aeronautical-university---daytona-beach,Business,83
florida,embry-riddle-aeronautical-university---daytona-beach,Military,61
florida,embry-riddle-aeronautical-university---daytona-beach,Psychology,40
florida,embry-riddle-aeronautical-university---daytona-beach,Trade Aerospace,30
florida,embry-riddle-aeronautical-university---daytona-beach,Military,20
florida,embry-riddle-aeronautical-university---daytona-beach,Physics,18
florida,embry-riddle-aeronautical-university---daytona-beach,Computer Engineering,17
florida,florida-institute-of-technology,Mechanical Engineering,100
florida,florida-institute-of-technology,Management,80
florida,florida-institute-of-technology,Aerospace Engineering,74
florida,florida-institute-of-technology,Psychology,56
florida,florida-institute-of-technology,Computer Engineering,46
florida,florida-institute-of-technology,Electrical Engineering,40
florida,florida-institute-of-technology,Chemical Engineering,37
florida,florida-institute-of-technology,Bioengineering,35
florida,florida-institute-of-technology,Mechanical Engineering,27
florida,florida-institute-of-technology,Aerospace Engineering,25
florida,rollins-college,Business,137
florida,rollins-college,Communication,83
florida,rollins-college,Business,51
florida,rollins-college,Psychology,41
florida,rollins-college,Economics,37
florida,rollins-college,International Relations,28
florida,rollins-college,Communication,26
florida,rollins-college,Music,26
florida,rollins-college,Environmental Science,22
florida,rollins-college,Education,21
florida,university-of-west-florida,Humanities,896
florida,university-of-west-florida,Nursing,557
florida,university-of-west-florida,Health Science,130
florida,university-of-west-florida,Psychology,129
florida,university-of-west-florida,Education,127
florida,university-of-west-florida,Communication,124
florida,university-of-west-florida,Business,79
florida,university-of-west-florida,Criminal Justice,74
florida,university-of-west-florida,Biology,56
florida,university-of-west-florida,Computer Engineering,53
florida,marion-technical-college---florida,Military,64
florida,marion-technical-college---florida,Nursing,57
florida,marion-technical-college---florida,Nursing,44
florida,marion-technical-college---florida,Trade Transportation,38
florida,marion-technical-college---florida,Trade Mechanical Engineering,31
florida,marion-technical-college---florida,Medical Technicians,28
florida,marion-technical-college---florida,Medical Technicians,26
florida,marion-technical-college---florida,Trade Cosmetics,25
florida,marion-technical-college---florida,Trade Electrical,22
florida,marion-technical-college---florida,Medical Technicians,19
florida,university-of-north-florida,Humanities,358
florida,university-of-north-florida,Psychology,299
florida,university-of-north-florida,Communication,257
florida,university-of-north-florida,Nursing,231
florida,university-of-north-florida,Health Science,194
florida,university-of-north-florida,Business,184
florida,university-of-north-florida,Criminal Justice,150
florida,university-of-north-florida,Biology,140
florida,university-of-north-florida,Communication,140
florida,university-of-north-florida,Business,134
florida,charlotte-technical-center---adult-education,Nursing,56
florida,charlotte-technical-center---adult-education,Military,36
florida,charlotte-technical-center---adult-education,Media Arts,27
florida,charlotte-technical-center---adult-education,Medical Technicians,25
florida,charlotte-technical-center---adult-education,Dental,21
florida,charlotte-technical-center---adult-education,Culinary,19
florida,charlotte-technical-center---adult-education,Trade Mechanical Engineering,19
florida,charlotte-technical-center---adult-education,Communication,17
florida,charlotte-technical-center---adult-education,Trade Cosmetics,14
florida,charlotte-technical-center---adult-education,Culinary,11
florida,florida-atlantic-university,Humanities,833
florida,florida-atlantic-university,Biology,437
florida,florida-atlantic-university,Psychology,386
florida,florida-atlantic-university,Criminal Justice,326
florida,florida-atlantic-university,Accounting,279
florida,florida-atlantic-university,Business,265
florida,florida-atlantic-university,Business,254
florida,florida-atlantic-university,Marketing,253
florida,florida-atlantic-university,Nursing,222
florida,florida-atlantic-university,Social Work,196
florida,university-of-tampa,Business,138
florida,university-of-tampa,Business,127
florida,university-of-tampa,Marketing,118
florida,university-of-tampa,Business,102
florida,university-of-tampa,Criminal Justice,99
florida,university-of-tampa,Communication,88
florida,university-of-tampa,Psychology,81
florida,university-of-tampa,Communication,78
florida,university-of-tampa,Biology,76
florida,university-of-tampa,Education,67
florida,florida-gulf-coast-university,Humanities,447
florida,florida-gulf-coast-university,Communication,233
florida,florida-gulf-coast-university,Management,215
florida,florida-gulf-coast-university,Psychology,212
florida,florida-gulf-coast-university,Business,199
florida,florida-gulf-coast-university,Criminal Justice,169
florida,florida-gulf-coast-university,Health Science,165
florida,florida-gulf-coast-university,Biology,155
florida,florida-gulf-coast-university,Marketing,145
florida,florida-gulf-coast-university,Accounting,96
florida,keiser-university---fort-lauderdale,Nursing,742
florida,keiser-university---fort-lauderdale,Medical Technicians,428
florida,keiser-university---fort-lauderdale,Physical Therapy,378
florida,keiser-university---fort-lauderdale,Medical Technicians,365
florida,keiser-university---fort-lauderdale,Humanities,349
florida,keiser-university---fort-lauderdale,Medical Recording,309
florida,keiser-university---fort-lauderdale,Business,277
florida,keiser-university---fort-lauderdale,Physical Therapy,226
florida,keiser-university---fort-lauderdale,Management,199
florida,keiser-university---fort-lauderdale,Computer Engineering,178
florida,stetson-university,Business,72
florida,stetson-university,Psychology,71
florida,stetson-university,Business,65
florida,stetson-university,Health Science,48
florida,stetson-university,Law,44
florida,stetson-university,Marketing,38
florida,stetson-university,Accounting,33
florida,stetson-university,Communication,31
florida,stetson-university,Biology,28
florida,stetson-university,Media Arts,22
florida,florida-panhandle-technical-college,Criminal Justice,36
florida,florida-panhandle-technical-college,Nursing,36
florida,florida-panhandle-technical-college,Nursing,28
florida,florida-panhandle-technical-college,Criminal Justice,23
florida,florida-panhandle-technical-college,Trade Transportation,23
florida,florida-panhandle-technical-college,Trade Mechanical Engineering,18
florida,florida-panhandle-technical-college,Medical Technicians,17
florida,florida-panhandle-technical-college,Trade Cosmetics,14
florida,florida-panhandle-technical-college,Medical Technicians,14
florida,florida-panhandle-technical-college,Pharmacy,11
florida,eckerd-college,Environmental Science,65
florida,eckerd-college,Biology,61
florida,eckerd-college,Earth and Space,45
florida,eckerd-college,Business,44
florida,eckerd-college,Psychology,38
florida,eckerd-college,Communication,28
florida,eckerd-college,Psychology,24
florida,eckerd-college,Law,21
florida,eckerd-college,Business,18
florida,eckerd-college,Anthropology,16
florida,new-college-of-florida,Humanities,101
florida,new-college-of-florida,Earth and Space,70
florida,new-college-of-florida,Foreign Languages,18
florida,new-college-of-florida,Environmental Science,12
florida,new-college-of-florida,International Relations,12
florida,manatee-technical-institute,Medical Technicians,62
florida,manatee-technical-institute,Criminal Justice,50
florida,manatee-technical-institute,Nursing,44
florida,manatee-technical-institute,Trade Cosmetics,43
florida,manatee-technical-institute,Military,40
florida,manatee-technical-institute,Trade Mechanical Engineering,37
florida,manatee-technical-institute,Trade Cosmetics,34
florida,manatee-technical-institute,Trade Mechanical Engineering,34
florida,manatee-technical-institute,Nursing,34
florida,manatee-technical-institute,Trade Mechanical Engineering,33
florida,mcfatter-technical-college,Military,128
florida,mcfatter-technical-college,Medical Technicians,56
florida,mcfatter-technical-college,Nursing,52
florida,mcfatter-technical-college,Culinary,50
florida,mcfatter-technical-college,Media Arts,49
florida,mcfatter-technical-college,Medical Technicians,43
florida,mcfatter-technical-college,Pharmacy,24
florida,mcfatter-technical-college,Education,20
florida,mcfatter-technical-college,Trade Mechanical Engineering,20
florida,mcfatter-technical-college,Accounting,19
florida,florida-college,Humanities,72
florida,florida-college,Business,16
florida,florida-college,Communication,6
florida,florida-college,Education,5
florida,florida-college,Health Science,5
florida,florida-college,Communication,4
florida,florida-college,English,4
florida,florida-college,Education,3
florida,florida-college,Music,3
florida,florida-college,Music,3
florida,nova-southeastern-university,Nursing,360
florida,nova-southeastern-university,Biology,186
florida,nova-southeastern-university,Health Science,72
florida,nova-southeastern-university,Business,66
florida,nova-southeastern-university,Psychology,53
florida,nova-southeastern-university,Physical Therapy,34
florida,nova-southeastern-university,Earth and Space,24
florida,nova-southeastern-university,Medical Technicians,23
florida,nova-southeastern-university,Humanities,21
florida,nova-southeastern-university,Business,18
florida,embry-riddle-aeronautical-university---worldwide,Aerospace Engineering,1376
florida,embry-riddle-aeronautical-university---worldwide,Business,573
florida,embry-riddle-aeronautical-university---worldwide,Trade Aerospace,242
florida,embry-riddle-aeronautical-university---worldwide,Management,56
florida,embry-riddle-aeronautical-university---worldwide,Military,17
florida,embry-riddle-aeronautical-university---worldwide,Trade Aerospace,15
florida,embry-riddle-aeronautical-university---worldwide,Aerospace Engineering,13
florida,embry-riddle-aeronautical-university---worldwide,Humanities,11
florida,embry-riddle-aeronautical-university---worldwide,Management,2
florida,embry-riddle-aeronautical-university---worldwide,Medical Technicians,2
florida,everglades-university,Health Science,165
florida,everglades-university,Management,86
florida,everglades-university,Aerospace Engineering,57
florida,everglades-university,Environmental Science,19
florida,everglades-university,Business,12
florida,everglades-university,Landscaping,4
florida,everglades-university,Military,3
florida,everglades-university,Landscaping,3
florida,everglades-university,Management,2
florida,everglades-university,Business,2
florida,lorenzo-walker-institute-of-technology,Nursing,78
florida,lorenzo-walker-institute-of-technology,Medical Technicians,43
florida,lorenzo-walker-institute-of-technology,Nursing,36
florida,lorenzo-walker-institute-of-technology,Trade Mechanical Engineering,31
florida,lorenzo-walker-institute-of-technology,Culinary,25
florida,lorenzo-walker-institute-of-technology,Dental,25
florida,lorenzo-walker-institute-of-technology,Agriculture and Animal Sciences,23
florida,lorenzo-walker-institute-of-technology,Trade Mechanical Engineering,23
florida,lorenzo-walker-institute-of-technology,Media Arts,21
florida,lorenzo-walker-institute-of-technology,Computer Engineering,19
florida,withlacoochee-technical-college---adult-education,Criminal Justice,39
florida,withlacoochee-technical-college---adult-education,Criminal Justice,34
florida,withlacoochee-technical-college---adult-education,Trade Mechanical Engineering,29
florida,withlacoochee-technical-college---adult-education,Trade Electrical,23
florida,withlacoochee-technical-college---adult-education,Trade Cosmetics,21
florida,withlacoochee-technical-college---adult-education,Trade Electrical,18
florida,withlacoochee-technical-college---adult-education,Nursing,18
florida,withlacoochee-technical-college---adult-education,Nursing,17
florida,withlacoochee-technical-college---adult-education,Trade Mechanical Engineering,16
florida,withlacoochee-technical-college---adult-education,Trade Cosmetics,16
florida,jacksonville-university,Nursing,335
florida,jacksonville-university,Anthropology,33
florida,jacksonville-university,Business,28
florida,jacksonville-university,Management,26
florida,jacksonville-university,Business,22
florida,jacksonville-university,Anthropology,22
florida,jacksonville-university,Marketing,21
florida,jacksonville-university,Psychology,19
florida,jacksonville-university,Biology,16
florida,jacksonville-university,Performance Arts,16
florida,florida-southern-college,Business,127
florida,florida-southern-college,Nursing,65
florida,florida-southern-college,Psychology,45
florida,florida-southern-college,Accounting,44
florida,florida-southern-college,Biology,37
florida,florida-southern-college,Education,33
florida,florida-southern-college,Communication,31
florida,florida-southern-college,Communication,29
florida,florida-southern-college,Criminal Justice,22
florida,florida-southern-college,Physical Therapy,21
florida,orange-technical-college---mid-florida-campus,Trade Electrical,84
florida,orange-technical-college---mid-florida-campus,Trade Transportation,80
florida,orange-technical-college---mid-florida-campus,Management,54
florida,orange-technical-college---mid-florida-campus,Medical Technicians,51
florida,orange-technical-college---mid-florida-campus,Trade Mechanical Engineering,41
florida,orange-technical-college---mid-florida-campus,Nursing,39
florida,orange-technical-college---mid-florida-campus,Computer Engineering,33
florida,orange-technical-college---mid-florida-campus,Trade Mechanical Engineering,27
florida,orange-technical-college---mid-florida-campus,Media Arts,22
florida,orange-technical-college---mid-florida-campus,Trade Mechanical Engineering,18
georgia,georgia-institute-of-technology,Communication,617
georgia,georgia-institute-of-technology,Mechanical Engineering,552
georgia,georgia-institute-of-technology,Business,361
georgia,georgia-institute-of-technology,Mechanical Engineering,356
georgia,georgia-institute-of-technology,Bioengineering,239
georgia,georgia-institute-of-technology,Chemical Engineering,220
georgia,georgia-institute-of-technology,Aerospace Engineering,207
georgia,georgia-institute-of-technology,Electrical Engineering,190
georgia,georgia-institute-of-technology,Electrical Engineering,151
georgia,georgia-institute-of-technology,Mechanical Engineering,129
georgia,emory-university,Business,350
georgia,emory-university,Nursing,272
georgia,emory-university,Biology,213
georgia,emory-university,Economics,163
georgia,emory-university,Health Science,144
georgia,emory-university,Psychology,129
georgia,emory-university,Chemistry,106
georgia,emory-university,Law,106
georgia,emory-university,Education,80
georgia,emory-university,Humanities,76
georgia,university-of-georgia,Business,617
georgia,university-of-georgia,Psychology,447
georgia,university-of-georgia,Biology,421
georgia,university-of-georgia,Marketing,329
georgia,university-of-georgia,Business,327
georgia,university-of-georgia,International Relations,248
georgia,university-of-georgia,Management,248
georgia,university-of-georgia,Media Arts,240
georgia,university-of-georgia,Law,218
georgia,university-of-georgia,Computer Engineering,215
georgia,mercer-university,Nursing,143
georgia,mercer-university,Mechanical Engineering,133
georgia,mercer-university,Biology,70
georgia,mercer-university,Psychology,62
georgia,mercer-university,Marketing,59
georgia,mercer-university,Business,51
georgia,mercer-university,Communication,51
georgia,mercer-university,Education,41
georgia,mercer-university,Management,40
georgia,mercer-university,Health Science,38
georgia,agnes-scott-college,Health Science,27
georgia,agnes-scott-college,Health Science,18
georgia,agnes-scott-college,Business,15
georgia,agnes-scott-college,Psychology,15
georgia,agnes-scott-college,Anthropology,15
georgia,agnes-scott-college,Biology,13
georgia,agnes-scott-college,History and World Studies,13
georgia,agnes-scott-college,Law,13
georgia,agnes-scott-college,English,11
georgia,agnes-scott-college,Economics,10
georgia,spelman-college,Psychology,60
georgia,spelman-college,Law,58
georgia,spelman-college,Biology,55
georgia,spelman-college,Economics,49
georgia,spelman-college,English,35
georgia,spelman-college,Health Science,31
georgia,spelman-college,Anthropology,26
georgia,spelman-college,Humanities,22
georgia,spelman-college,International Relations,19
georgia,spelman-college,Math,19
georgia,berry-college,Environmental Science,63
georgia,berry-college,Psychology,45
georgia,berry-college,Physical Therapy,34
georgia,berry-college,Education,29
georgia,berry-college,Communication,27
georgia,berry-college,Nursing,26
georgia,berry-college,Marketing,23
georgia,berry-college,Business,22
georgia,berry-college,Environmental Science,21
georgia,berry-college,Biology,20
georgia,georgia-southern-university,Nursing,312
georgia,georgia-southern-university,Humanities,269
georgia,georgia-southern-university,Biology,244
georgia,georgia-southern-university,Psychology,230
georgia,georgia-southern-university,Communication,198
georgia,georgia-southern-university,Marketing,195
georgia,georgia-southern-university,Mechanical Engineering,179
georgia,georgia-southern-university,Education,168
georgia,georgia-southern-university,Physical Therapy,167
georgia,georgia-southern-university,Business,153
georgia,south-georgia-technical-college,Criminal Justice,157
georgia,south-georgia-technical-college,Trade Mechanical Engineering,128
georgia,south-georgia-technical-college,Computer Engineering,126
georgia,south-georgia-technical-college,Trade Mechanical Engineering,90
georgia,south-georgia-technical-college,Culinary,88
georgia,south-georgia-technical-college,Computer Engineering,74
georgia,south-georgia-technical-college,Education,71
georgia,south-georgia-technical-college,Trade Aerospace,60
georgia,south-georgia-technical-college,Nursing,60
georgia,south-georgia-technical-college,Medical Technicians,56
georgia,ogeechee-technical-college,Medical Technicians,141
georgia,ogeechee-technical-college,Nursing,129
georgia,ogeechee-technical-college,Trade Transportation,81
georgia,ogeechee-technical-college,Health Science,68
georgia,ogeechee-technical-college,Business,67
georgia,ogeechee-technical-college,Trade Electrical,67
georgia,ogeechee-technical-college,Trade Mechanical Engineering,61
georgia,ogeechee-technical-college,Accounting,59
georgia,ogeechee-technical-college,Child Development,55
georgia,ogeechee-technical-college,Trade Cosmetics,45
georgia,georgia-state-university,Psychology,477
georgia,georgia-state-university,Biology,307
georgia,georgia-state-university,Marketing,253
georgia,georgia-state-university,Business,250
georgia,georgia-state-university,Humanities,239
georgia,georgia-state-university,Communication,237
georgia,georgia-state-university,Communication,237
georgia,georgia-state-university,Computer Engineering,219
georgia,georgia-state-university,Business,213
georgia,georgia-state-university,Accounting,203
georgia,piedmont-university,Nursing,78
georgia,piedmont-university,Education,26
georgia,piedmont-university,Business,19
georgia,piedmont-university,Psychology,14
georgia,piedmont-university,Biology,10
georgia,piedmont-university,Marketing,10
georgia,piedmont-university,Criminal Justice,9
georgia,piedmont-university,Law,9
georgia,piedmont-university,Communication,8
georgia,piedmont-university,Medical Technicians,7
georgia,augusta-university,Nursing,184
georgia,augusta-university,Psychology,85
georgia,augusta-university,Physical Therapy,67
georgia,augusta-university,Biology,65
georgia,augusta-university,Computer Engineering,64
georgia,augusta-university,Business,48
georgia,augusta-university,Communication,45
georgia,augusta-university,Biology,43
georgia,augusta-university,Accounting,38
georgia,augusta-university,Computer Engineering,35
georgia,covenant-college,Psychology,21
georgia,covenant-college,Economics,19
georgia,covenant-college,Humanities,19
georgia,covenant-college,Religion,18
georgia,covenant-college,Biology,18
georgia,covenant-college,Communication,17
georgia,covenant-college,Visual Arts,15
georgia,covenant-college,Business,14
georgia,covenant-college,Education,14
georgia,covenant-college,English,12
georgia,lanier-technical-college,Trade Mechanical Engineering,191
georgia,lanier-technical-college,Trade Mechanical Engineering,143
georgia,lanier-technical-college,Computer Engineering,140
georgia,lanier-technical-college,Medical Technicians,126
georgia,lanier-technical-college,Child Development,108
georgia,lanier-technical-college,Trade Mechanical Engineering,101
georgia,lanier-technical-college,Business,92
georgia,lanier-technical-college,Accounting,91
georgia,lanier-technical-college,Nursing,78
georgia,lanier-technical-college,Medical Technicians,76
hawaii,windward-community-college,Humanities,215
hawaii,windward-community-college,Agriculture and Animal Sciences,56
hawaii,windward-community-college,Humanities,25
hawaii,windward-community-college,Earth and Space,19
hawaii,windward-community-college,Medical Technicians,11
hawaii,university-of-hawaii-at-manoa,Psychology,184
hawaii,university-of-hawaii-at-manoa,Physical Therapy,144
hawaii,university-of-hawaii-at-manoa,Communication,136
hawaii,university-of-hawaii-at-manoa,Business,136
hawaii,university-of-hawaii-at-manoa,Biology,127
hawaii,university-of-hawaii-at-manoa,Nursing,122
hawaii,university-of-hawaii-at-manoa,Marketing,116
hawaii,university-of-hawaii-at-manoa,Mechanical Engineering,115
hawaii,university-of-hawaii-at-manoa,Accounting,98
hawaii,university-of-hawaii-at-manoa,Management,95
idaho,university-of-idaho,Psychology,122
idaho,university-of-idaho,Mechanical Engineering,87
idaho,university-of-idaho,Marketing,85
idaho,university-of-idaho,Business,77
idaho,university-of-idaho,Humanities,76
idaho,university-of-idaho,Electrical Engineering,74
idaho,university-of-idaho,Business,62
idaho,university-of-idaho,Anthropology,57
idaho,university-of-idaho,Physical Therapy,53
idaho,university-of-idaho,Accounting,46
idaho,the-college-of-idaho,Business,31
idaho,the-college-of-idaho,Psychology,21
idaho,the-college-of-idaho,Biology,18
idaho,the-college-of-idaho,Health Science,17
idaho,the-college-of-idaho,Health Science,15
idaho,the-college-of-idaho,History and World Studies,9
idaho,the-college-of-idaho,Visual Arts,9
idaho,the-college-of-idaho,International Relations,7
idaho,the-college-of-idaho,Anthropology,7
idaho,the-college-of-idaho,Environmental Science,6
idaho,northwest-nazarene-university,Business,48
idaho,northwest-nazarene-university,Nursing,34
idaho,northwest-nazarene-university,Humanities,29
idaho,northwest-nazarene-university,Education,23
idaho,northwest-nazarene-university,Mechanical Engineering,21
idaho,northwest-nazarene-university,Accounting,18
idaho,northwest-nazarene-university,Communication,17
idaho,northwest-nazarene-university,Social Work,17
idaho,northwest-nazarene-university,Media Arts,16
idaho,northwest-nazarene-university,Marketing,12
idaho,boise-state-university,Business,379
idaho,boise-state-university,Humanities,312
idaho,boise-state-university,Nursing,308
idaho,boise-state-university,Communication,259
idaho,boise-state-university,Health Science,191
idaho,boise-state-university,Medical Technicians,171
idaho,boise-state-university,Psychology,149
idaho,boise-state-university,Biology,132
idaho,boise-state-university,Accounting,128
idaho,boise-state-university,Criminal Justice,123
illinois,northwestern-university,Economics,369
illinois,northwestern-university,Psychology,194
illinois,northwestern-university,Communication,178
illinois,northwestern-university,Law,123
illinois,northwestern-university,Health Science,112
illinois,northwestern-university,Biology,111
illinois,northwestern-university,Performance Arts,104
illinois,northwestern-university,Communication,96
illinois,northwestern-university,Mechanical Engineering,83
illinois,northwestern-university,Mechanical Engineering,83
illinois,university-of-chicago,Economics,404
illinois,university-of-chicago,Math,185
illinois,university-of-chicago,Law,141
illinois,university-of-chicago,Biology,127
illinois,university-of-chicago,Law,113
illinois,university-of-chicago,Computer Engineering,96
illinois,university-of-chicago,Humanities,82
illinois,university-of-chicago,Math,74
illinois,university-of-chicago,History and World Studies,73
illinois,university-of-chicago,Psychology,71
illinois,university-of-illinois-urbana-champaign,Psychology,490
illinois,university-of-illinois-urbana-champaign,Economics,450
illinois,university-of-illinois-urbana-champaign,Accounting,370
illinois,university-of-illinois-urbana-champaign,Biology,357
illinois,university-of-illinois-urbana-champaign,Electrical Engineering,355
illinois,university-of-illinois-urbana-champaign,Computer Engineering,348
illinois,university-of-illinois-urbana-champaign,Math,315
illinois,university-of-illinois-urbana-champaign,Business,287
illinois,university-of-illinois-urbana-champaign,Communication,279
illinois,university-of-illinois-urbana-champaign,Electrical Engineering,260
illinois,wheaton-college---illinois,Economics,75
illinois,wheaton-college---illinois,Communication,52
illinois,wheaton-college---illinois,Psychology,52
illinois,wheaton-college---illinois,Health Science,46
illinois,wheaton-college---illinois,International Relations,43
illinois,wheaton-college---illinois,Economics,42
illinois,wheaton-college---illinois,English,36
illinois,wheaton-college---illinois,Religion,31
illinois,wheaton-college---illinois,Biology,28
illinois,wheaton-college---illinois,Law,23
illinois,moody-bible-institute,Religion,138
illinois,moody-bible-institute,Religion,108
illinois,moody-bible-institute,Religion,97
illinois,moody-bible-institute,Religion,91
illinois,moody-bible-institute,Religion,68
illinois,moody-bible-institute,Religion,56
illinois,moody-bible-institute,Communication,38
illinois,moody-bible-institute,Trade Aerospace,15
illinois,moody-bible-institute,Foreign Languages,0
illinois,depaul-university,Humanities,280
illinois,depaul-university,Business,254
illinois,depaul-university,Accounting,247
illinois,depaul-university,Communication,244
illinois,depaul-university,Psychology,193
illinois,depaul-university,Management,189
illinois,depaul-university,Health Science,180
illinois,depaul-university,Marketing,175
illinois,depaul-university,Performance Arts,170
illinois,depaul-university,Communication,162
illinois,illinois-wesleyan-university,Accounting,49
illinois,illinois-wesleyan-university,Biology,40
illinois,illinois-wesleyan-university,Business,37
illinois,illinois-wesleyan-university,Nursing,35
illinois,illinois-wesleyan-university,Psychology,28
illinois,illinois-wesleyan-university,Business,22
illinois,illinois-wesleyan-university,Law,17
illinois,illinois-wesleyan-university,Computer Engineering,13
illinois,illinois-wesleyan-university,Math,12
illinois,illinois-wesleyan-university,Physics,12
illinois,lake-forest-college,Business,46
illinois,lake-forest-college,Psychology,41
illinois,lake-forest-college,Communication,34
illinois,lake-forest-college,Business,32
illinois,lake-forest-college,Biology,26
illinois,lake-forest-college,Economics,26
illinois,lake-forest-college,English,25
illinois,lake-forest-college,Anthropology,22
illinois,lake-forest-college,Law,20
illinois,lake-forest-college,Computer Engineering,19
illinois,augustana-college---illinois,Business,138
illinois,augustana-college---illinois,Biology,110
illinois,augustana-college---illinois,Communication,57
illinois,augustana-college---illinois,Psychology,53
illinois,augustana-college---illinois,Accounting,51
illinois,augustana-college---illinois,Health Science,32
illinois,augustana-college---illinois,Environmental Science,26
illinois,augustana-college---illinois,Law,24
illinois,augustana-college---illinois,Foreign Languages,23
illinois,augustana-college---illinois,Anthropology,22
illinois,illinois-institute-of-technology,Mechanical Engineering,82
illinois,illinois-institute-of-technology,Computer Engineering,68
illinois,illinois-institute-of-technology,Computer Engineering,58
illinois,illinois-institute-of-technology,Architecture,55
illinois,illinois-institute-of-technology,Bioengineering,41
illinois,illinois-institute-of-technology,Mechanical Engineering,40
illinois,illinois-institute-of-technology,Electrical Engineering,36
illinois,illinois-institute-of-technology,Aerospace Engineering,30
illinois,illinois-institute-of-technology,Chemical Engineering,30
illinois,illinois-institute-of-technology,Business,27
illinois,loyola-university-chicago,Biology,311
illinois,loyola-university-chicago,Nursing,295
illinois,loyola-university-chicago,Psychology,245
illinois,loyola-university-chicago,Marketing,112
illinois,loyola-university-chicago,Business,106
illinois,loyola-university-chicago,Law,105
illinois,loyola-university-chicago,Management,98
illinois,loyola-university-chicago,Management,90
illinois,loyola-university-chicago,Communication,89
illinois,loyola-university-chicago,Environmental Science,86
illinois,bradley-university,Nursing,82
illinois,bradley-university,Mechanical Engineering,64
illinois,bradley-university,Psychology,45
illinois,bradley-university,Accounting,43
illinois,bradley-university,Mechanical Engineering,41
illinois,bradley-university,Marketing,41
illinois,bradley-university,Business,40
illinois,bradley-university,Health Science,37
illinois,bradley-university,Computer Engineering,30
illinois,bradley-university,Business,29
illinois,university-of-illinois-at-chicago,Biology,448
illinois,university-of-illinois-at-chicago,Psychology,441
illinois,university-of-illinois-at-chicago,Nursing,245
illinois,university-of-illinois-at-chicago,Business,221
illinois,university-of-illinois-at-chicago,Computer Engineering,205
illinois,university-of-illinois-at-chicago,Criminal Justice,204
illinois,university-of-illinois-at-chicago,Accounting,174
illinois,university-of-illinois-at-chicago,Physical Therapy,165
illinois,university-of-illinois-at-chicago,Marketing,163
illinois,university-of-illinois-at-chicago,Mechanical Engineering,161
illinois,knox-college,Biology,39
illinois,knox-college,Economics,38
illinois,knox-college,English,34
illinois,knox-college,Anthropology,26
illinois,knox-college,Psychology,24
illinois,knox-college,Computer Engineering,22
illinois,knox-college,Education,18
illinois,knox-college,Law,18
illinois,knox-college,Biology,14
illinois,knox-college,Foreign Languages,14
illinois,illinois-state-university,Marketing,291
illinois,illinois-state-university,Business,247
illinois,illinois-state-university,Agriculture and Animal Sciences,221
illinois,illinois-state-university,Accounting,215
illinois,illinois-state-university,Education,210
illinois,illinois-state-university,Communication,198
illinois,illinois-state-university,Management,195
illinois,illinois-state-university,Nursing,180
illinois,illinois-state-university,Criminal Justice,153
illinois,illinois-state-university,Education,152
illinois,harper-college,Humanities,977
illinois,harper-college,Nursing,663
illinois,harper-college,Earth and Space,387
illinois,harper-college,Business,218
illinois,harper-college,Accounting,171
illinois,harper-college,Nursing,126
illinois,harper-college,Trade Mechanical Engineering,111
illinois,harper-college,Trade Electrical,91
illinois,harper-college,Child Development,88
illinois,harper-college,Computer Engineering,80
illinois,trinity-christian-college,Psychology,45
illinois,trinity-christian-college,Nursing,39
illinois,trinity-christian-college,Education,36
illinois,trinity-christian-college,Education,20
illinois,trinity-christian-college,Business,15
illinois,trinity-christian-college,Social Work,15
illinois,trinity-christian-college,Biology,14
illinois,trinity-christian-college,Criminal Justice,12
illinois,trinity-christian-college,Accounting,11
illinois,trinity-christian-college,Marketing,10
illinois,north-park-university,Nursing,93
illinois,north-park-university,Business,87
illinois,north-park-university,Psychology,53
illinois,north-park-university,Biology,35
illinois,north-park-university,Education,23
illinois,north-park-university,Psychology,18
illinois,north-park-university,Criminal Justice,14
illinois,north-park-university,English,12
illinois,north-park-university,Biology,11
illinois,north-park-university,Marketing,10
illinois,elmhurst-university,Psychology,102
illinois,elmhurst-university,Business,83
illinois,elmhurst-university,Nursing,62
illinois,elmhurst-university,Business,39
illinois,elmhurst-university,Biology,38
illinois,elmhurst-university,Physical Therapy,36
illinois,elmhurst-university,Marketing,32
illinois,elmhurst-university,Health Science,30
illinois,elmhurst-university,Education,29
illinois,elmhurst-university,Communication,26
illinois,dominican-university,Business,46
illinois,dominican-university,Nursing,38
illinois,dominican-university,Anthropology,37
illinois,dominican-university,Psychology,35
illinois,dominican-university,Criminal Justice,31
illinois,dominican-university,Earth and Space,31
illinois,dominican-university,Biology,30
illinois,dominican-university,Health Science,23
illinois,dominican-university,Accounting,22
illinois,dominican-university,Computer Engineering,20
illinois,lake-land-college,Trade Mechanical Engineering,510
illinois,lake-land-college,Agriculture and Animal Sciences,464
illinois,lake-land-college,Humanities,444
