State,College,Major,Students
georgia,georgia-state-university,Business,213
georgia,georgia-state-university,Accounting,203
georgia,piedmont-university,Nursing,78
georgia,piedmont-university,Early Childhood Education,26
georgia,piedmont-university,Business,19
georgia,piedmont-university,Psychology,14
georgia,piedmont-university,Biology,10
georgia,piedmont-university,Marketing,10
georgia,piedmont-university,Criminal Justice and Safety Studies,9
georgia,piedmont-university,Political Science and Government,9
georgia,piedmont-university,Communications,8
georgia,piedmont-university,Cardiovascular Technician,7
georgia,augusta-university,Nursing,184
georgia,augusta-university,Psychology,85
georgia,augusta-university,Kinesiology and Exercise Science,67
georgia,augusta-university,Cellular Biology,65
georgia,augusta-university,Computer and Information Systems Security,64
georgia,augusta-university,Business,48
georgia,augusta-university,Communications,45
georgia,augusta-university,Biology,43
georgia,augusta-university,Accounting,38
georgia,augusta-university,Information Technology,35
georgia,covenant-college,Psychology,21
georgia,covenant-college,Economics,19
georgia,covenant-college,Liberal Arts and Humanities,19
georgia,covenant-college,Biblical Studies,18
georgia,covenant-college,Biology,18
georgia,covenant-college,Information Science,17
georgia,covenant-college,Arts,15
georgia,covenant-college,Business,14
georgia,covenant-college,Elementary Education,14
georgia,covenant-college,English,12
georgia,lanier-technical-college,Welding,191
georgia,lanier-technical-college,Automotive Mechanics,143
georgia,lanier-technical-college,Data Processing,140
georgia,lanier-technical-college,Medical Assistant,126
georgia,lanier-technical-college,Child Care Provider,108
georgia,lanier-technical-college,Heavy Equipment Maintenance Technician,101
georgia,lanier-technical-college,Business,92
georgia,lanier-technical-college,Accounting Technician and Bookkeeping,91
georgia,lanier-technical-college,Nursing Assistant,78
georgia,lanier-technical-college,Emergency Medical Technician (EMT Paramedic),76
hawaii,windward-community-college,Liberal Arts and Humanities,215
hawaii,windward-community-college,Veterinary Technician and Assistant,56
hawaii,windward-community-college,Minority and Ethnic Studies,25
hawaii,windward-community-college,Natural Sciences,19
hawaii,windward-community-college,Lab Technician,11
hawaii,university-of-hawaii-at-manoa,Psychology,184
hawaii,university-of-hawaii-at-manoa,Kinesiology and Exercise Science,144
hawaii,university-of-hawaii-at-manoa,Communications,136
hawaii,university-of-hawaii-at-manoa,Finance,136
hawaii,university-of-hawaii-at-manoa,Biology,127
hawaii,university-of-hawaii-at-manoa,Nursing,122
hawaii,university-of-hawaii-at-manoa,Marketing,116
hawaii,university-of-hawaii-at-manoa,Mechanical Engineering,115
hawaii,university-of-hawaii-at-manoa,Accounting,98
hawaii,university-of-hawaii-at-manoa,Hospitality and Tourism Management,95
idaho,university-of-idaho,Psychology,122
idaho,university-of-idaho,Mechanical Engineering,87
idaho,university-of-idaho,Marketing,85
idaho,university-of-idaho,Business,77
idaho,university-of-idaho,Liberal Arts and Humanities,76
idaho,university-of-idaho,Electrical Engineering,74
idaho,university-of-idaho,Finance,62
idaho,university-of-idaho,Sociology,57
idaho,university-of-idaho,Kinesiology and Exercise Science,53
idaho,university-of-idaho,Accounting,46
idaho,the-college-of-idaho,Business,31
idaho,the-college-of-idaho,Psychology,21
idaho,the-college-of-idaho,Biology,18
idaho,the-college-of-idaho,Health Service Preparatory Studies,17
idaho,the-college-of-idaho,"Foods, Nutrition, and Wellness Studies",15
idaho,the-college-of-idaho,History,9
idaho,the-college-of-idaho,Studio Arts,9
idaho,the-college-of-idaho,International Relations,7
idaho,the-college-of-idaho,Sociology,7
idaho,the-college-of-idaho,Environmental Science,6
idaho,northwest-nazarene-university,Business,48
idaho,northwest-nazarene-university,Nursing,34
idaho,northwest-nazarene-university,Liberal Arts and Humanities,29
idaho,northwest-nazarene-university,Elementary Education,23
idaho,northwest-nazarene-university,Engineering,21
idaho,northwest-nazarene-university,Accounting,18
idaho,northwest-nazarene-university,Communications,17
idaho,northwest-nazarene-university,Social Work and Youth Services,17
idaho,northwest-nazarene-university,Graphic Design,16
idaho,northwest-nazarene-university,Marketing,12
idaho,boise-state-university,Business,379
idaho,boise-state-university,Liberal Arts and Humanities,312
idaho,boise-state-university,Nursing,308
idaho,boise-state-university,Communications,259
idaho,boise-state-university,Health Professions,191
idaho,boise-state-university,Respiratory Care Therapy,171
idaho,boise-state-university,Psychology,149
idaho,boise-state-university,Biology,132
idaho,boise-state-university,Accounting,128
idaho,boise-state-university,Criminal Justice and Law Enforcement Administration,123
illinois,northwestern-university,Economics,369
illinois,northwestern-university,Psychology,194
illinois,northwestern-university,Journalism,178
illinois,northwestern-university,Political Science and Government,123
illinois,northwestern-university,Neuroscience and Neurobiology,112
illinois,northwestern-university,Biology,111
illinois,northwestern-university,Drama and Theatre Production,104
illinois,northwestern-university,Communications,96
illinois,northwestern-university,Industrial Engineering,83
illinois,northwestern-university,Mechanical Engineering,83
illinois,university-of-chicago,Economics,404
illinois,university-of-chicago,Mathematics,185
illinois,university-of-chicago,Public Policy Analysis,141
illinois,university-of-chicago,Biology,127
illinois,university-of-chicago,Political Science and Government,113
illinois,university-of-chicago,Computer Science,96
illinois,university-of-chicago,Philosophy,82
illinois,university-of-chicago,Statistics,74
illinois,university-of-chicago,History,73
illinois,university-of-chicago,Research and Experimental Psychology,71
illinois,university-of-illinois-urbana-champaign,Research and Experimental Psychology,490
illinois,university-of-illinois-urbana-champaign,Economics,450
illinois,university-of-illinois-urbana-champaign,Accounting,370
illinois,university-of-illinois-urbana-champaign,Cellular Biology,357
illinois,university-of-illinois-urbana-champaign,Computer Hardware Engineering,355
illinois,university-of-illinois-urbana-champaign,Computer Science,348
illinois,university-of-illinois-urbana-champaign,Statistics,315
illinois,university-of-illinois-urbana-champaign,Finance,287
illinois,university-of-illinois-urbana-champaign,Communications,279
illinois,university-of-illinois-urbana-champaign,Electrical Engineering,260
illinois,wheaton-college---illinois,Managerial Economics,75
illinois,wheaton-college---illinois,Communications,52
illinois,wheaton-college---illinois,Psychology,52
illinois,wheaton-college---illinois,Health Service Preparatory Studies,46
illinois,wheaton-college---illinois,International Relations,43
illinois,wheaton-college---illinois,Economics,42
illinois,wheaton-college---illinois,English,36
illinois,wheaton-college---illinois,Biblical Studies,31
illinois,wheaton-college---illinois,Biology,28
illinois,wheaton-college---illinois,Political Science and Government,23
illinois,moody-bible-institute,Biblical Studies,138
illinois,moody-bible-institute,Theological and Ministerial Studies,108
illinois,moody-bible-institute,Religious Education,97
illinois,moody-bible-institute,Missionary Studies,91
illinois,moody-bible-institute,Religious Vocations,68
illinois,moody-bible-institute,Pastoral Counseling and Specialized Ministries,56
illinois,moody-bible-institute,Communications,38
illinois,moody-bible-institute,Aircraft Maintenance,15
illinois,moody-bible-institute,Teaching English as a Second Language,0
illinois,depaul-university,Liberal Arts and Humanities,280
illinois,depaul-university,Finance,254
illinois,depaul-university,Accounting,247
illinois,depaul-university,Public Relations,244
illinois,depaul-university,Psychology,193
illinois,depaul-university,Management Sciences and Information Systems,189
illinois,depaul-university,Health Service Preparatory Studies,180
illinois,depaul-university,Marketing,175
illinois,depaul-university,Cinematography and Video Production,170
illinois,depaul-university,Communications,162
illinois,illinois-wesleyan-university,Accounting,49
illinois,illinois-wesleyan-university,Biology,40
illinois,illinois-wesleyan-university,Business,37
illinois,illinois-wesleyan-university,Nursing,35
illinois,illinois-wesleyan-university,Psychology,28
illinois,illinois-wesleyan-university,Finance,22
illinois,illinois-wesleyan-university,Political Science and Government,17
illinois,illinois-wesleyan-university,Computer Science,13
illinois,illinois-wesleyan-university,Mathematics,12
illinois,illinois-wesleyan-university,Physics,12
illinois,lake-forest-college,Business,46
illinois,lake-forest-college,Research and Experimental Psychology,41
illinois,lake-forest-college,Communications,34
illinois,lake-forest-college,Finance,32
illinois,lake-forest-college,Biology,26
illinois,lake-forest-college,Economics,26
illinois,lake-forest-college,English,25
illinois,lake-forest-college,Sociology,22
illinois,lake-forest-college,Political Science and Government,20
illinois,lake-forest-college,Computer Science,19
illinois,augustana-college---illinois,Business,138
illinois,augustana-college---illinois,Biology,110
illinois,augustana-college---illinois,Communications,57
illinois,augustana-college---illinois,Psychology,53
illinois,augustana-college---illinois,Accounting,51
illinois,augustana-college---illinois,Communication Disorders,32
illinois,augustana-college---illinois,Environmental Science,26
illinois,augustana-college---illinois,Political Science and Government,24
illinois,augustana-college---illinois,Spanish Language and Literature,23
illinois,augustana-college---illinois,Sociology,22
illinois,illinois-institute-of-technology,Mechanical Engineering,82
illinois,illinois-institute-of-technology,Computer Science,68
illinois,illinois-institute-of-technology,Information Technology,58
illinois,illinois-institute-of-technology,Architecture,55
illinois,illinois-institute-of-technology,Bioengineering and Biomedical Engineering,41
illinois,illinois-institute-of-technology,Civil Engineering,40
illinois,illinois-institute-of-technology,Electrical Engineering,36
illinois,illinois-institute-of-technology,Aerospace Engineering,30
illinois,illinois-institute-of-technology,Chemical Engineering,30
illinois,illinois-institute-of-technology,Business,27
illinois,loyola-university-chicago,Biology,311
illinois,loyola-university-chicago,Nursing,295
illinois,loyola-university-chicago,Psychology,245
illinois,loyola-university-chicago,Marketing,112
illinois,loyola-university-chicago,Finance,106
illinois,loyola-university-chicago,Political Science and Government,105
illinois,loyola-university-chicago,Management Sciences and Information Systems,98
illinois,loyola-university-chicago,Office Management,90
illinois,loyola-university-chicago,Public Relations,89
illinois,loyola-university-chicago,Environmental Science,86
illinois,bradley-university,Nursing,82
illinois,bradley-university,Mechanical Engineering,64
illinois,bradley-university,Psychology,45
illinois,bradley-university,Accounting,43
illinois,bradley-university,Civil Engineering,41
illinois,bradley-university,Marketing,41
illinois,bradley-university,Business,40
illinois,bradley-university,Health Professions,37
illinois,bradley-university,Computer Science,30
illinois,bradley-university,Finance,29
illinois,university-of-illinois-at-chicago,Biology,448
illinois,university-of-illinois-at-chicago,Psychology,441
illinois,university-of-illinois-at-chicago,Nursing,245
illinois,university-of-illinois-at-chicago,Finance,221
illinois,university-of-illinois-at-chicago,Computer Science,205
illinois,university-of-illinois-at-chicago,Criminal Justice and Safety Studies,204
illinois,university-of-illinois-at-chicago,Accounting,174
illinois,university-of-illinois-at-chicago,Kinesiology and Exercise Science,165
illinois,university-of-illinois-at-chicago,Marketing,163
illinois,university-of-illinois-at-chicago,Mechanical Engineering,161
illinois,knox-college,Biology,39
illinois,knox-college,Economics,38
illinois,knox-college,Creative Writing,34
illinois,knox-college,Sociology,26
illinois,knox-college,Research and Experimental Psychology,24
illinois,knox-college,Computer Science,22
illinois,knox-college,Elementary Education,18
illinois,knox-college,Political Science and Government,18
illinois,knox-college,Biochemistry and Molecular Biology,14
illinois,knox-college,Spanish Language and Literature,14
illinois,illinois-state-university,Marketing,291
illinois,illinois-state-university,Finance,247
illinois,illinois-state-university,Agriculture,221
illinois,illinois-state-university,Accounting,215
illinois,illinois-state-university,Elementary Education,210
illinois,illinois-state-university,Communications,198
illinois,illinois-state-university,Management Sciences and Information Systems,195
illinois,illinois-state-university,Nursing,180
illinois,illinois-state-university,Criminal Justice and Safety Studies,153
illinois,illinois-state-university,Special Education and Teaching,152
illinois,harper-college,Liberal Arts and Humanities,977
illinois,harper-college,Nursing Assistant,663
illinois,harper-college,Natural Sciences,387
illinois,harper-college,Business,218
illinois,harper-college,Accounting Technician and Bookkeeping,171
illinois,harper-college,Nursing,126
illinois,harper-college,Welding,111
illinois,harper-college,Computer Systems Technician,91
illinois,harper-college,Child Care Provider,88
illinois,harper-college,"Network, Database, and System Administration",80
illinois,trinity-christian-college,Psychology,45
illinois,trinity-christian-college,Nursing,39
illinois,trinity-christian-college,Elementary Education,36
illinois,trinity-christian-college,Special Education and Teaching,20
illinois,trinity-christian-college,Business,15
illinois,trinity-christian-college,Social Work and Youth Services,15
illinois,trinity-christian-college,Biology,14
illinois,trinity-christian-college,Criminal Justice and Law Enforcement Administration,12
illinois,trinity-christian-college,Accounting,11
illinois,trinity-christian-college,Marketing,10
illinois,north-park-university,Nursing,93
illinois,north-park-university,Business,87
illinois,north-park-university,Psychology,53
illinois,north-park-university,Biology,35
illinois,north-park-university,Physical Education Teaching and Coaching,23
illinois,north-park-university,Community Health Services and Counseling,18
illinois,north-park-university,Criminal Justice and Safety Studies,14
illinois,north-park-university,English,12
illinois,north-park-university,Biochemistry and Molecular Biology,11
illinois,north-park-university,Advertising,10
illinois,elmhurst-university,Psychology,102
illinois,elmhurst-university,Business,83
illinois,elmhurst-university,Nursing,62
illinois,elmhurst-university,Finance,39
illinois,elmhurst-university,Biology,38
illinois,elmhurst-university,Kinesiology and Exercise Science,36
illinois,elmhurst-university,Marketing,32
illinois,elmhurst-university,Communication Disorders,30
illinois,elmhurst-university,Education,29
illinois,elmhurst-university,Communications,26
illinois,dominican-university,Business,46
illinois,dominican-university,Nursing,38
illinois,dominican-university,Sociology,37
illinois,dominican-university,Psychology,35
illinois,dominican-university,Criminology,31
illinois,dominican-university,Natural Sciences,31
illinois,dominican-university,Biology,30
illinois,dominican-university,Pre-Medicine Studies,23
illinois,dominican-university,Accounting,22
illinois,dominican-university,Computer Science,20
illinois,lake-land-college,General Construction Trades,510
illinois,lake-land-college,Horticulture,464
illinois,lake-land-college,Liberal Arts and Humanities,444
illinois,lake-land-college,Culinary Arts and Food Service,429
illinois,lake-land-college,"Urban, Community and Regional Planning",418
illinois,lake-land-college,Automotive Mechanics,180
illinois,lake-land-college,Welding,122
illinois,lake-land-college,Business,115
illinois,lake-land-college,Nursing,81
illinois,lake-land-college,Nursing Assistant,81
illinois,western-illinois-university,Criminal Justice and Law Enforcement Administration,341
illinois,western-illinois-university,Liberal Arts and Humanities,178
illinois,western-illinois-university,Agriculture,109
illinois,western-illinois-university,Psychology,73
illinois,western-illinois-university,Biology,63
illinois,western-illinois-university,Communications,62
illinois,western-illinois-university,"Parks, Recreation and Leisure Studies",56
illinois,western-illinois-university,Accounting,50
illinois,western-illinois-university,Social Work and Youth Services,50
illinois,western-illinois-university,Business,45
indiana,university-of-notre-dame,Finance,218
indiana,university-of-notre-dame,Economics,202
indiana,university-of-notre-dame,Political Science and Government,181
indiana,university-of-notre-dame,Mathematics,135
indiana,university-of-notre-dame,Mechanical Engineering,122
indiana,university-of-notre-dame,Information Science,115
indiana,university-of-notre-dame,Neuroscience and Neurobiology,112
indiana,university-of-notre-dame,Management Sciences and Information Systems,109
indiana,university-of-notre-dame,Accounting,94
indiana,university-of-notre-dame,Psychology,94
indiana,purdue-university,Business,788
indiana,purdue-university,Computer Science,418
indiana,purdue-university,Mechanical Engineering,363
indiana,purdue-university,Industrial Engineering,249
indiana,purdue-university,Electrical Engineering,229
indiana,purdue-university,Finance,209
indiana,purdue-university,Computer Hardware Engineering,206
indiana,purdue-university,Mechanical Engineering Technician,195
indiana,purdue-university,Research and Experimental Psychology,187
indiana,purdue-university,Information Technology,185
indiana,rose-hulman-institute-of-technology,Mechanical Engineering,157
indiana,rose-hulman-institute-of-technology,Computer Science,76
indiana,rose-hulman-institute-of-technology,Chemical Engineering,63
indiana,rose-hulman-institute-of-technology,Electrical Engineering,50
indiana,rose-hulman-institute-of-technology,Bioengineering and Biomedical Engineering,43
indiana,rose-hulman-institute-of-technology,Mathematics,39
indiana,rose-hulman-institute-of-technology,Computer Hardware Engineering,35
indiana,rose-hulman-institute-of-technology,Civil Engineering,29
indiana,rose-hulman-institute-of-technology,Computer Software Engineering,25
indiana,rose-hulman-institute-of-technology,Computational and Applied Mathematics,24
indiana,indiana-university---bloomington,Business,2112
indiana,indiana-university---bloomington,Public Administration,614
indiana,indiana-university---bloomington,Computer and Information Sciences,501
indiana,indiana-university---bloomington,Communications,432
indiana,indiana-university---bloomington,Kinesiology and Exercise Science,374
indiana,indiana-university---bloomington,Biology,363
indiana,indiana-university---bloomington,Research and Experimental Psychology,301
indiana,indiana-university---bloomington,Liberal Arts and Humanities,228
indiana,indiana-university---bloomington,"Parks, Recreation and Leisure Studies",182
indiana,indiana-university---bloomington,Public Health,173
indiana,wabash-college,Economics,27
indiana,wabash-college,Rhetoric and Composition,20
indiana,wabash-college,History,19
indiana,wabash-college,Political Science and Government,19
indiana,wabash-college,English,16
indiana,wabash-college,Religious Studies,16
indiana,wabash-college,Biology,15
indiana,wabash-college,Mathematics,14
indiana,wabash-college,Research and Experimental Psychology,14
indiana,wabash-college,Chemistry,10
indiana,depauw-university,Economics,95
indiana,depauw-university,Communications,89
indiana,depauw-university,Computer Science,50
indiana,depauw-university,Professional and Technical Writing,26
indiana,depauw-university,Political Science and Government,23
indiana,depauw-university,Psychology,23
indiana,depauw-university,Public Health,22
indiana,depauw-university,Kinesiology and Exercise Science,21
indiana,depauw-university,Biochemistry and Molecular Biology,19
indiana,depauw-university,Biology,19
indiana,butler-university,Marketing,107
indiana,butler-university,Finance,95
indiana,butler-university,Biology,47
indiana,butler-university,Psychology,43
indiana,butler-university,Accounting,42
indiana,butler-university,Spanish Language and Literature,41
indiana,butler-university,Elementary Education,38
indiana,butler-university,Health Service Preparatory Studies,35
indiana,butler-university,Chemistry,33
indiana,butler-university,Public Relations,33
indiana,valparaiso-university,Nursing,150
indiana,valparaiso-university,Mechanical Engineering,49
indiana,valparaiso-university,Psychology,41
indiana,valparaiso-university,Communications,36
indiana,valparaiso-university,Accounting,32
indiana,valparaiso-university,Business,32
indiana,valparaiso-university,Civil Engineering,29
indiana,valparaiso-university,Computer Science,28
indiana,valparaiso-university,Electrical Engineering,27
indiana,valparaiso-university,Biology,23
indiana,taylor-university,Exercise Physiology,37
indiana,taylor-university,Business,36
indiana,taylor-university,Psychology,32
indiana,taylor-university,Elementary Education,30
indiana,taylor-university,Biology,26
indiana,taylor-university,Marketing,26
indiana,taylor-university,Computer Science,24
indiana,taylor-university,Accounting,18
indiana,taylor-university,Finance,18
indiana,taylor-university,Professional and Technical Writing,17
indiana,university-of-evansville,Kinesiology and Exercise Science,52
indiana,university-of-evansville,Nursing,28
indiana,university-of-evansville,Mechanical Engineering,27
indiana,university-of-evansville,Finance,26
indiana,university-of-evansville,Accounting,20
indiana,university-of-evansville,Biology,20
indiana,university-of-evansville,Acting,18
indiana,university-of-evansville,Athletic Training,16
indiana,university-of-evansville,Electrical Engineering,15
indiana,university-of-evansville,Marketing,15
indiana,earlham-college,Computer Science,22
indiana,earlham-college,Psychology,22
indiana,earlham-college,Business,21
indiana,earlham-college,Liberal Arts and Humanities,14
indiana,earlham-college,Biochemistry and Molecular Biology,13
indiana,earlham-college,Biology,10
indiana,earlham-college,Peace Studies and Conflict Resolution,10
indiana,earlham-college,Economics,8
indiana,earlham-college,Geology and Earth Science,8
indiana,earlham-college,Neuroscience and Neurobiology,8
indiana,hanover-college,Communications,26
indiana,hanover-college,Biology,21
indiana,hanover-college,Economics,20
indiana,hanover-college,Psychology,20
indiana,hanover-college,Kinesiology and Exercise Science,19
indiana,hanover-college,History,13
indiana,hanover-college,Sociology,13
indiana,hanover-college,Biochemistry and Molecular Biology,11
indiana,hanover-college,Computer Science,11
indiana,hanover-college,Political Science and Government,11
iowa,grinnell-college,Computer Science,56
iowa,grinnell-college,Biology,46
iowa,grinnell-college,Political Science and Government,41
iowa,grinnell-college,Research and Experimental Psychology,37
iowa,grinnell-college,Mathematics,35
iowa,grinnell-college,Economics,33
iowa,grinnell-college,Biochemistry and Molecular Biology,29
iowa,grinnell-college,History,27
iowa,grinnell-college,English,26
iowa,grinnell-college,Chemistry,24
iowa,iowa-state-university,Mechanical Engineering,473
iowa,iowa-state-university,Marketing,348
iowa,iowa-state-university,Agricultural Business,276
iowa,iowa-state-university,Finance,269
iowa,iowa-state-university,Kinesiology and Exercise Science,254
iowa,iowa-state-university,Animal Sciences and Husbandry,230
iowa,iowa-state-university,Information Technology,214
iowa,iowa-state-university,Elementary Education,205
iowa,iowa-state-university,Psychology,198
iowa,iowa-state-university,Biology,188
iowa,university-of-iowa,Kinesiology and Exercise Science,508
iowa,university-of-iowa,Finance,408
iowa,university-of-iowa,Liberal Arts and Humanities,347
iowa,university-of-iowa,Business,339
iowa,university-of-iowa,Psychology,254
iowa,university-of-iowa,Nursing,224
iowa,university-of-iowa,Marketing,195
iowa,university-of-iowa,Communications,190
iowa,university-of-iowa,English,189
iowa,university-of-iowa,Economics,184
iowa,drake-university,Management Sciences and Information Systems,66
iowa,drake-university,Actuarial Science,65
iowa,drake-university,Marketing,49
iowa,drake-university,Finance,45
iowa,drake-university,Accounting,42
iowa,drake-university,Information Science,41
iowa,drake-university,Public Relations,37
iowa,drake-university,Journalism,36
iowa,drake-university,Pharmacy and Pharmaceutical Sciences,36
iowa,drake-university,Psychology,35
iowa,luther-college,Business,60
iowa,luther-college,Biology,50
iowa,luther-college,Music History and Literature,50
iowa,luther-college,Research and Experimental Psychology,44
iowa,luther-college,Nursing,34
iowa,luther-college,Political Science and Government,27
iowa,luther-college,Elementary Education,23
iowa,luther-college,Computer Science,21
iowa,luther-college,Accounting,19
iowa,luther-college,Physical Education Teaching and Coaching,19
iowa,loras-college,Business,32
iowa,loras-college,Elementary Education,29
iowa,loras-college,Psychology,29
iowa,loras-college,Kinesiology and Exercise Science,23
iowa,loras-college,Accounting,20
iowa,loras-college,Criminal Justice and Safety Studies,20
iowa,loras-college,Public Relations,20
iowa,loras-college,Finance,19
iowa,loras-college,Social Work and Youth Services,19
iowa,loras-college,Management Sciences and Information Systems,17
iowa,cornell-college,Kinesiology and Exercise Science,19
iowa,cornell-college,Biochemistry and Molecular Biology,18
iowa,cornell-college,History,16
iowa,cornell-college,Computer Science,15
iowa,cornell-college,High School Education,15
iowa,cornell-college,Creative Writing,14
iowa,cornell-college,Liberal Arts and Humanities,14
iowa,cornell-college,Biology,12
iowa,cornell-college,Environmental Science,10
iowa,cornell-college,International Relations,10
iowa,dordt-university,Elementary Education,58
iowa,dordt-university,Nursing,21
iowa,dordt-university,Finance,18
iowa,dordt-university,Accounting,14
iowa,dordt-university,Civil Engineering,14
iowa,dordt-university,Psychology,14
iowa,dordt-university,Education,13
iowa,dordt-university,Marketing,13
iowa,dordt-university,Biology,12
iowa,dordt-university,Spanish Language and Literature,12
iowa,university-of-northern-iowa,Elementary Education,277
iowa,university-of-northern-iowa,Business,114
iowa,university-of-northern-iowa,Finance,113
iowa,university-of-northern-iowa,Marketing,113
iowa,university-of-northern-iowa,Physical Education Teaching and Coaching,111
iowa,university-of-northern-iowa,Psychology,110
iowa,university-of-northern-iowa,Liberal Arts and Humanities,75
iowa,university-of-northern-iowa,Social Work and Youth Services,75
iowa,university-of-northern-iowa,Biology,74
iowa,university-of-northern-iowa,Accounting,73
iowa,western-iowa-tech-community-college,Nursing Assistant,362
iowa,western-iowa-tech-community-college,Liberal Arts and Humanities,148
iowa,western-iowa-tech-community-college,Emergency Medical Technician (EMT Paramedic),133
iowa,western-iowa-tech-community-college,Automotive Mechanics,119
iowa,western-iowa-tech-community-college,Licensed Practical Nurse Training (LPN),117
iowa,western-iowa-tech-community-college,Nursing,97
iowa,western-iowa-tech-community-college,Welding,80
iowa,western-iowa-tech-community-college,Child Care Provider,74
iowa,western-iowa-tech-community-college,Physical Education Teaching and Coaching,65
iowa,western-iowa-tech-community-college,"Network, Database, and System Administration",61
iowa,northwestern-college---iowa,Business,39
iowa,northwestern-college---iowa,Elementary Education,34
iowa,northwestern-college---iowa,Nursing,29
iowa,northwestern-college---iowa,Biology,20
iowa,northwestern-college---iowa,Psychology,14
iowa,northwestern-college---iowa,Accounting,13
iowa,northwestern-college---iowa,Social Work and Youth Services,9
iowa,northwestern-college---iowa,Kinesiology and Exercise Science,8
iowa,northwestern-college---iowa,Economics,7
iowa,northwestern-college---iowa,Sport and Fitness Management,7
iowa,coe-college,Business,50
iowa,coe-college,Psychology,32
iowa,coe-college,Biology,20
iowa,coe-college,Physics,20
iowa,coe-college,Economics,18
iowa,coe-college,Neuroscience and Neurobiology,18
iowa,coe-college,Nursing,18
iowa,coe-college,Accounting,17
iowa,coe-college,Elementary Education,17
iowa,coe-college,Public Relations,13
kansas,kansas-state-university,Animal Sciences and Husbandry,208
kansas,kansas-state-university,Business,203
kansas,kansas-state-university,Marketing,186
kansas,kansas-state-university,Mechanical Engineering,165
kansas,kansas-state-university,Finance,153
kansas,kansas-state-university,Elementary Education,148
kansas,kansas-state-university,Exercise Physiology,138
kansas,kansas-state-university,Human Development,126
kansas,kansas-state-university,Journalism,123
kansas,kansas-state-university,Agricultural Business,120
kansas,university-of-kansas,Journalism,250
kansas,university-of-kansas,Psychology,239
kansas,university-of-kansas,Finance,232
kansas,university-of-kansas,Nursing,194
kansas,university-of-kansas,Business,192
kansas,university-of-kansas,Biology,185
kansas,university-of-kansas,Accounting,181
kansas,university-of-kansas,Marketing,159
kansas,university-of-kansas,Communications,131
kansas,university-of-kansas,Liberal Arts and Humanities,130
kansas,pittsburg-state-university,Nursing,115
kansas,pittsburg-state-university,Psychology,78
kansas,pittsburg-state-university,Elementary Education,68
kansas,pittsburg-state-university,Construction Management,67
kansas,pittsburg-state-university,Business,63
kansas,pittsburg-state-university,Biology,45
kansas,pittsburg-state-university,Liberal Arts and Humanities,45
kansas,pittsburg-state-university,Marketing,45
kansas,pittsburg-state-university,Communications,44
kansas,pittsburg-state-university,Accounting,39
kansas,emporia-state-university,Elementary Education,126
kansas,emporia-state-university,Business,60
kansas,emporia-state-university,Liberal Arts and Humanities,49
kansas,emporia-state-university,Psychology,49
kansas,emporia-state-university,Information Science,42
kansas,emporia-state-university,Accounting,41
kansas,emporia-state-university,Nursing,40
kansas,emporia-state-university,Marketing,34
kansas,emporia-state-university,Public Health Education,32
kansas,emporia-state-university,Biology,25
kansas,north-central-kansas-technical-college,Nursing Assistant,95
kansas,north-central-kansas-technical-college,Licensed Practical Nurse Training (LPN),57
kansas,north-central-kansas-technical-college,Automotive Mechanics,37
kansas,north-central-kansas-technical-college,Health Aides and Attendants,34
kansas,north-central-kansas-technical-college,Nursing,28
kansas,north-central-kansas-technical-college,Business,25
kansas,north-central-kansas-technical-college,Welding,23
kansas,north-central-kansas-technical-college,Carpentry,19
kansas,north-central-kansas-technical-college,Agricultural Mechanics and Machinery,17
kansas,north-central-kansas-technical-college,HVAC and Refrigeration Engineering Technician,17
kansas,johnson-county-community-college,Liberal Arts and Humanities,1392
kansas,johnson-county-community-college,Nursing Assistant,610
kansas,johnson-county-community-college,Ground Transportation,147
kansas,johnson-county-community-college,Emergency Medical Technician (EMT Paramedic),126
kansas,johnson-county-community-college,Nursing,50
kansas,johnson-county-community-college,Licensed Practical Nurse Training (LPN),45
kansas,johnson-county-community-college,Criminal Justice and Law Enforcement Administration,42
kansas,johnson-county-community-college,Interior Design,41
kansas,johnson-county-community-college,Web Page and Digital Design,39
kansas,johnson-county-community-college,Business,37
kansas,newman-university,Elementary Education,60
kansas,newman-university,Nursing,41
kansas,newman-university,Biology,31
kansas,newman-university,Business,21
kansas,newman-university,Liberal Arts and Humanities,20
kansas,newman-university,Radiation Therapy,19
kansas,newman-university,Criminal Justice and Safety Studies,14
kansas,newman-university,Accounting,12
kansas,newman-university,Occupational Therapist Assistant,12
kansas,newman-university,Religious Vocations,11
kansas,cloud-county-community-college,Liberal Arts and Humanities,229
kansas,cloud-county-community-college,Nursing Assistant,100
kansas,cloud-county-community-college,Mechanics and Repair,63
kansas,cloud-county-community-college,Nursing,29
kansas,cloud-county-community-college,Business,24
kansas,cloud-county-community-college,Agricultural Production Operations,21
kansas,cloud-county-community-college,Health Aides and Attendants,11
kansas,cloud-county-community-college,Engineering Technician,10
kansas,cloud-county-community-college,Emergency Care Attendant (EMT),6
kansas,cloud-county-community-college,Air Transportation,4
kentucky,university-of-kentucky,Marketing,362
kentucky,university-of-kentucky,Business,319
kentucky,university-of-kentucky,Nursing,272
kentucky,university-of-kentucky,Psychology,263
kentucky,university-of-kentucky,Biology,245
kentucky,university-of-kentucky,Communications,234
kentucky,university-of-kentucky,Finance,215
kentucky,university-of-kentucky,Mechanical Engineering,184
kentucky,university-of-kentucky,Information Science,177
